股票代码,股票简称,公告日期,净利润(元),营业总收入(元),营业总支出(元),营业支出(元),销售费用(元),管理费用(元),财务费用(元),营业利润(元),利润总额(元),营业总收入同比(%),净利润同比(%)
000413,东旭光电,2022-10-31 00:00:00,-1146937011.84,4522032282.95,5446384286.45,3905166467.55,57402249.52,601780063.24,780893713.49,-1107753130.37,-1096847691.89,14.9140850056,22.04
600867,通化东宝,2022-10-31 00:00:00,1402775432.5,2099062363.87,1385898145.89,450791878.24,686610866.22,133351667.89,-9436203.89,1643207031.22,1642669843.21,-14.4992049023,31.39
688092,爱科科技,2022-10-31 00:00:00,41220677.37,212408048.46,176497699.09,121663482.87,32006814.49,9217976.66,-11728834.34,42927659.26,45389327.44,-6.1478952961,-4.53
002343,慈文传媒,2022-10-31 00:00:00,55409698.75,396803450.38,330978674.42,301442584.48,3940861.53,22009080.52,2379909.72,94525848.94,79778993.62,-0.7276883948,584.02
000023,ST深天,2022-10-31 00:00:00,-92859881.49,292285284.15,397910074.41,325654478.7,4820005.68,54621578.19,9626453.26,-101038311.87,-99583965.05,-73.9415537071,-768.97
002862,实丰文化,2022-10-31 00:00:00,6513962.64,280215489.21,270185245.74,229780602.45,10637142.46,19742550.02,1464806.33,8537069.3,8515255.99,-3.0959870415,4.9
000806,银河退,2022-10-31 00:00:00,-48802332.39,1135837008.73,950140711.44,731072902.83,56578626.76,97886572.28,14320467.12,-11408333.4,-19022885.34,43.8133120149,69.05
002308,威创股份,2022-10-31 00:00:00,76352286.31,431039512.52,385695790.25,222076212.48,61112610.25,85164417.42,-19636938.92,63298379.18,84968465.3,-12.3234362085,212.94
600337,美克家居,2022-10-31 00:00:00,-234622309.55,3336386485.07,3604349762.36,1895874615.96,1131338007.82,386335824.22,102931108.69,-274966638.73,-277618373.12,-10.3808845781,-255.52
600112,ST天成,2022-10-31 00:00:00,-24560459.07,89423896.8,163965966.85,78875855.91,7438671.02,28691095.68,46844965.27,-12473381.96,-26505411.37,41.3237211645,33.23
600119,长江投资,2022-10-31 00:00:00,2018547.94,1020471655.43,1009314432.26,964267089.06,20211983.32,32100185.91,-10897845.72,8915281.04,8710070.46,35.3227627629,-74.24
000892,欢瑞世纪,2022-10-31 00:00:00,86754684.4,812044519.33,619776877.98,535071951.47,54788381.33,49645625.9,-21095992.5,128506923.82,69602613.47,76.3693087758,44.99
002313,*ST日海,2022-10-31 00:00:00,-842223069.18,2467573291.89,2821754445.21,2213106282.23,96761823.11,162423008.5,97292819.11,-873156237.69,-880177061.85,-22.5289690174,-400.89
688091,上海谊众,2022-10-31 00:00:00,104166331.29,166323453.9,71912146.21,11792217.22,59474992.54,6612003.76,-11259201.51,104666754.11,103248920.62,None,617.629798322678
002115,三维通信,2022-10-31 00:00:00,88399570.94,7419404230.13,7334226541.32,7067414881.64,81819230.51,98756273.26,-25499692.25,127091029.8,125499294.83,-4.3132247882,47.08
600115,中国东航,2022-10-31 00:00:00,-28116000000,35850000000,68218000000,56330000000,1665000000,2577000000,7309000000,-30042000000,-29941000000,-31.7155863698,-244.474393530997
002946,新乳业,2022-10-31 00:00:00,310216594.89,7479898772.11,7211353939.7,5623463434.27,1051090915.71,357961998.93,110908918.17,347431052.76,348832568.01,12.4831232215,21.16
002004,华邦健康,2022-10-31 00:00:00,717022611.56,10180991733.93,8815184892.05,6101399697.84,1250723203.8,979758675.32,97508888.47,1818006436.61,1807443644.75,17.9810440289,37.73
600668,尖峰集团,2022-10-31 00:00:00,185069174.15,2592003944.26,2338888547.69,1867754324.36,225606868.29,126960654.63,3616704.56,291682502.32,294377417.19,0.4396628906,-56.38
002221,东华能源,2022-10-29 00:00:00,158523864.56,22008717510.13,21872747473.78,20970556263.69,70363936.17,124374807.29,560085174.42,180491546.39,201976501.82,2.5794591585,-84.48
001201,东瑞股份,2022-10-29 00:00:00,4950713.72,807242596.58,788878191.89,611772723.02,43454361.63,115273431.02,6894043.89,19810706.69,12851615.26,-3.8139714176,-97.91
603897,长城科技,2022-10-29 00:00:00,94860266.95,7470673143.53,7316318431.85,7153435949.06,7179752.75,35610113.95,-8382871.26,109649167.01,109503617.01,-6.7560602412,-67.83
688538,和辉光电,2022-10-29 00:00:00,-979387118.24,3291613539.33,4330388990.74,3772839721.37,31236116.97,91253433.83,313679754.55,-979874451.73,-979387118.24,15.5115782032,-43.70909298696
603063,禾望电气,2022-10-29 00:00:00,170179285.42,1754641557.55,1659914918.07,1237584152.95,172930651.74,78868972.32,18795404.81,176558301.37,176433212.76,36.7281940345,-3.9
688312,燕麦科技,2022-10-29 00:00:00,65840907.06,238574372.6,185467405.56,95987780.98,25880781.95,26020250.19,-35839373.17,66363026.82,66588081.04,-12.1665579655,-17.7
002600,领益智造,2022-10-29 00:00:00,1226059414.78,24668826279.35,22539573082.22,19799072973.5,208629708.49,927460065.2,-41536895.03,1409314941.84,1387440709.3,14.0569507898,-3.42
300642,透景生命,2022-10-29 00:00:00,87997812.28,518469451.66,444813936.71,229974055.22,134774757.94,30474728.84,-8397153.16,94452589.88,94252835.68,14.1512517177,-16.64
603698,航天工程,2022-10-29 00:00:00,95011303.97,1147443860.54,1037525386.46,886562668.27,19608508.32,93176980.87,-45031623.92,101257213.75,101258263.86,10.1212587909,4.45
600990,四创电子,2022-10-29 00:00:00,-50524064.98,1472429537.51,1556242503.02,1212110669.49,91384297.9,173403605.2,53430485.72,-50760104.45,-51762672.49,11.5876414566,-49.165010528229
002123,梦网科技,2022-10-29 00:00:00,18748963.29,2481627974.08,2509844278.28,2213125235.64,120779924.63,66727975.89,11588875.16,14433574.89,15289782.89,27.9976039647,-78.96
688246,嘉和美康,2022-10-29 00:00:00,1475893.23,455321747.12,499376727.49,227789077.48,75541327.49,64583288.19,-8757501.08,-39089767.74,-40260841.92,18.5014539775,106.536657530994
688038,中科通达,2022-10-29 00:00:00,4176937.2,215333813.61,219098970.19,157521961.73,20710526.61,17839359.5,-2022363.81,4689196.42,4738373.23,-6.1772676579,-66.22
600026,中远海能,2022-10-29 00:00:00,639894248.27,12397423788.5,12345758205.15,11003551696.54,24383756.96,642346973.07,617340983.57,1062874279.37,1043773618.03,33.4715469073,44.19
000034,神州数码,2022-10-29 00:00:00,681002922.16,84499058554.25,83340375256.34,81153549638.17,1287141733.21,214182321.38,381833575.52,887116681.43,888358355.7,-1.7573849404,1290.64
000561,烽火电子,2022-10-29 00:00:00,3260035,825519156.14,816755790.24,468084163.06,19573865.2,163457336.74,950526.91,2074728.96,3016397.03,-0.6714900552,-41.14
688658,悦康药业,2022-10-29 00:00:00,335504303.29,3502028882.01,3122816830.25,1074452655.22,1562378096.97,209530783.45,-29140698.5,380538781.6,382616542.36,4.6878480297,-10.18
600843,上工申贝,2022-10-29 00:00:00,89015830.35,2320761943.45,2237030706.76,1775330177.25,200192637.64,154359551.24,10550210.52,119323935.88,120329758.93,2.6923662185,1.99
601869,长飞光纤,2022-10-29 00:00:00,875424913,10242432745,9336064937,7864954165,271887697,534806285,60358156,913851851,913629008,50.8782313903,55.17
603629,利通电子,2022-10-29 00:00:00,53332944.32,1277625229.66,1245948546.64,1057488594.72,25471506.48,83375190.81,12832614.8,60070352.72,61470886.25,-0.0675327477,61.52
603511,爱慕股份,2022-10-29 00:00:00,172804229.85,2452659474.14,2264435118.02,817699747.48,1146105791.18,187060034.72,2277488.67,195038081.98,187691196.39,-0.5758224963,-33.28
002626,金达威,2022-10-29 00:00:00,348705350.31,2304900078,1898438759.45,1364366519.8,215790570.41,280504505.74,-38684205.22,412730626.33,410300139.86,-14.7784612188,-47.59
600861,北京人力,2022-10-29 00:00:00,-137347314.71,375911899.89,512441430.35,182808662.66,131701695.68,163655258.47,7924579.13,-134904662.58,-134281462.32,-28.6208078856,-327.71
600107,美尔雅,2022-10-29 00:00:00,-32827155.93,335027650.37,349329799.32,211385747.1,96358116.6,25905547.08,13661529.7,-33844968.46,-33869934.19,-5.181702264,-515
600279,重庆港,2022-10-29 00:00:00,35164239.09,3811702533.19,3803630122.89,3498487182.31,15794780.91,176435723.66,96457741.97,89321450.77,90169980.61,-18.685182829,7.32
000636,风华高科,2022-10-29 00:00:00,312818802.18,2918894480.95,2679256749,2335318107.4,55766205.63,214865674.32,-97062253.39,322901669.29,340390509.34,-26.2008913137,-64.43
603458,勘设股份,2022-10-29 00:00:00,132348340.25,1435409665.44,1190718722.99,909541196.4,30597876.76,127677012.11,64248766.38,160932892.69,160815398.02,-34.7432162073,-54.35
000697,*ST炼石,2022-10-29 00:00:00,-291668739.47,910275283.55,1200861682.77,797420728.59,19169093,157545780.08,200555495.32,-287829099.79,-292846939.17,26.91742856,-51.61
601577,长沙银行,2022-10-29 00:00:00,5351791000,17292513000,10462724000,None,None,4696825000,None,6829789000,6797028000,10.2074345494,6.19
300418,昆仑万维,2022-10-29 00:00:00,786705872.47,3398987110.65,2597580915.4,712077700.06,1062203382.64,320596358.56,14089032.88,961684197.9,953276476.38,-4.7223092262,-64.97
603903,中持股份,2022-10-29 00:00:00,73236093.4,847900264.94,789247422.59,586490210.1,21999371.14,89557018.7,51629720.92,94446335.31,91929306,8.1789648717,-22.86
600918,中泰证券,2022-10-29 00:00:00,928165903.12,7417449490.41,6183705940.23,None,None,4256015500.65,None,1233743550.18,1236921307.48,-17.6151893174,-63.52
601555,东吴证券,2022-10-29 00:00:00,1235531782.45,8717593566.88,7205960986.84,None,None,2693327194.17,None,1511632580.04,1507868347.74,36.4014966748,-35.15
603380,易德龙,2022-10-29 00:00:00,136196262.4,1432100547.62,1252738473.17,1082651180.7,20268389.31,67286287.49,1838511.4,156301197.07,153629788.06,18.0795937047,-19.87
600653,申华控股,2022-10-29 00:00:00,-31626415.65,4598468154.66,4580715993.83,4256616933.03,103574061.28,145163442.68,59462464.57,25017188,24356889.67,-17.6997322307,-503.28
603725,天安新材,2022-10-29 00:00:00,18622346.07,1950172272.88,1906163364.95,1542628112.35,130261934.86,111334841.59,30855953.4,12639231.97,15885648.37,56.0466301854,-50.95
600875,东方电气,2022-10-29 00:00:00,2500030749.16,40546880988.52,37809998043.82,33221492550.96,968558187.84,1927819365.64,-90779536.35,2924994067.23,2922910752.06,21.33,33.96
688385,复旦微电,2022-10-29 00:00:00,859172995.67,2704247948.97,1774861674.81,945757666.2,158732450.58,98646585.84,-9518517.94,888921572.21,889032594.72,47.6286125633,121.31
600482,中国动力,2022-10-29 00:00:00,291381509.49,25988925841.03,25929852316.56,22901138392.29,456444574.64,1352143898.41,-85467742.87,378667707.13,389819229.19,7.4863923692,-44.22
600971,恒源煤电,2022-10-29 00:00:00,1607235212.32,6749159516.32,4889002326.43,3712717316.18,48412735.1,653956963.85,29835093.65,1913946043.36,1905875373.58,40.71087146,97.69
002084,海鸥住工,2022-10-29 00:00:00,92963644.32,2567128522.7,2472775081.5,2143788591.43,127027933.09,159180684.22,-60690731.78,94983397.81,96083470.29,-15.9414063588,-19.62
600847,万里股份,2022-10-29 00:00:00,-25540986.59,327258700.43,353898895.35,304661635.96,14641542.87,14245553.83,151183.67,-25885511.49,-25540986.59,-21.9192058522,-434.194495287752
603220,中贝通信,2022-10-29 00:00:00,67060081.54,1647865282.4,1572664432.15,1355667900.21,44217176.56,77848021,12949140.85,79748883.62,77627349.14,-4.4539525622,-33.37
603212,赛伍技术,2022-10-29 00:00:00,228607538.47,3221094895.29,2967335598.8,2747609388.09,33496621.89,58646795.02,31884342.22,264785773.24,262462645.92,53.9638055836,87.9
688229,博睿数据,2022-10-29 00:00:00,-50598397.14,94947610.53,170588540.51,26102605.21,67473095.97,18879833.8,-2334771.25,-63716734.2,-64951430.84,2.1290009134,34.033674746846
600061,国投资本,2022-10-29 00:00:00,2141374377.05,12470710576.83,9226049517.73,1360574273.52,None,3925259968.69,342066645.25,3070171147.96,3067064321.92,1.74,-45.57
600879,航天电子,2022-10-29 00:00:00,504705263.92,12287398273.67,11735063579.53,9955961888.55,235561793.71,747938198.58,166860660.15,559080330.17,572690177.09,11.6380449998,17.42
603216,梦天家居,2022-10-29 00:00:00,129329489.19,940060460.27,808994804.14,653806035.95,68357023.07,46929336.23,-7358131.39,144644365.04,145535016.68,-2.2667075711,22.53
002976,瑞玛精密,2022-10-29 00:00:00,61063508.65,788937674.02,708028539.55,600927568.28,14106951.52,68524489.37,-11729239.27,67562046.95,68439359.35,45.3417641653,77.94
600186,莲花健康,2022-10-29 00:00:00,48808714.04,1314938470.37,1244313553.77,1140230551.95,54862471.82,44534643.64,-13598245.86,70541290.81,69388503.76,-1.0932738778,32.98
603150,万朗磁塑,2022-10-29 00:00:00,113669662.85,1208760266.25,1087501899.36,898268642.51,32052178.68,106139826.88,-1113714.03,124196019.52,128262933.48,15.1517165495,14.06
603353,和顺石油,2022-10-29 00:00:00,90346302.14,3624456690.46,3507240143.59,3316391833.1,159728578.55,23008722.38,1379271.44,122527674.45,122548834.61,31.9786296433,8.94
600685,中船防务,2022-10-29 00:00:00,23747410.57,7299406733.72,7242131708.39,6812641009.02,83320659.9,381443245.41,-407212651.75,47198856.71,48393327.96,6.6598951273,289.33
603156,养元饮品,2022-10-29 00:00:00,1007545345.45,4184987913.24,3013608948.18,2289814403.75,629206218.52,87866865.8,-56369240.54,1364249718.64,1365177292.41,-16.4982839172,-38.2
002542,中化岩土,2022-10-29 00:00:00,-184861761.8,1259269038.98,1455452916.28,1126439965.69,10688999.86,182760165.8,76137667.14,-185857750.71,-209648053.48,-63.4834155746,-275.93
603636,南威软件,2022-10-29 00:00:00,-34381460.78,608064632.08,641424155.64,392997888.6,72461042.24,139412241.92,-21704953.44,-46799876.46,-46661041.95,-6.7605471446,-245.19
002212,天融信,2022-10-29 00:00:00,-419791500.87,1463262268.45,2013739131.48,567380122.76,584960874.06,237079283.65,-6192069.82,-488899966.92,-488121279.07,5.2523562349,-349.58
688321,微芯生物,2022-10-29 00:00:00,-42211182.77,335672990.64,385399976.83,21206237.23,172935936.56,60216656.59,-5121587.37,-41629392.56,-42436397.4,21.3805414214,-74.031531409303
002551,尚荣医疗,2022-10-29 00:00:00,-44884903.34,940017078.84,985594446.27,762178876.79,49822111.06,113374709.92,13415972.58,-45758417.94,-45344378.52,-18.3970621679,-159.35
688488,艾迪药业,2022-10-29 00:00:00,-76991747.26,134080192.28,246142761.05,77256493.9,49313251.75,64922230.7,-991230.64,-96289486.08,-96489155.54,-36.0328454937,-1259.39
002076,星光股份,2022-10-29 00:00:00,-73876082.63,94787554.65,159927621.08,61357954.62,8561914.88,28520808.79,44535849.8,-69000884.54,-73006401.9,-18.6368315675,-21.25
600177,雅戈尔,2022-10-29 00:00:00,4193265204.51,12826057646.15,10099371159.41,6067162729.93,1805458572.46,727198203.89,484563548.89,5061091259.04,5099830646.59,27.7228008754,10.96
688819,天能股份,2022-10-29 00:00:00,1424898713.89,30041897252.17,28682381105.83,24786434037.33,825959006.74,810685807.46,53751777.81,1671506555.55,1677083752.19,12.3104805322,33.73
601398,工商银行,2022-10-29 00:00:00,265822000000,711392000000,391316000000,None,None,154918000000,None,320076000000,322177000000,-0.0984421979,5.56
688626,翔宇医疗,2022-10-29 00:00:00,92910274.1,356526790.54,303574252.07,115885924.6,108750794.5,26943323.21,-19290438.51,101257036.19,98826819.36,1.5819477764,-29.31
600199,金种子酒,2022-10-29 00:00:00,-135663981.07,814610409.31,964357128.96,572325219.84,213732436.04,87881834.2,-12221443.28,-130237460.65,-126981292.18,0.9859289159,5.947265136258
600195,中牧股份,2022-10-29 00:00:00,400444512.47,4125458242.24,3787650893.48,3230268763.99,230628328.29,229436100.01,-7935554.07,463538341.42,466837424.35,5.6322972823,-13.82
603885,吉祥航空,2022-10-29 00:00:00,-2972901282.45,6488054545.34,10935772238.56,8350954278.55,280591778.31,330451863.99,1921783657.75,-3944940643.79,-3943194402.45,-28.9328137261,-5868.34919167303
603616,韩建河山,2022-10-29 00:00:00,-87726212.41,291038194.47,389777605.35,273110801.84,8247274.76,76531204.19,13285885.35,-97354204.28,-101222609.6,-63.9832131688,-318.83
688682,霍莱沃,2022-10-29 00:00:00,19403921.18,193385178.34,177855916.63,116774449.56,9973555.82,20160752.84,-464549.53,24810557.88,24858030.24,23.6305815417,-5.36
000811,冰轮环境,2022-10-29 00:00:00,329386113.81,4297163209.68,3998231162.11,3321514011.35,380040001.44,186956315.41,-51731627.29,372525327.41,373741116.05,10.2876088984,41.82
600512,腾达建设,2022-10-29 00:00:00,-175155739.83,4375697571.96,4077165836.91,3783867368.8,6862094.34,111585861.04,14763838.39,29121373.04,26597336.09,-7.2863067837,-122.31
600649,城投控股,2022-10-29 00:00:00,305487153.29,3852657642.35,3781176941.44,3056353850.17,51238049.36,111383539.09,240466293.44,570700927.07,581494639.95,28.7323615742,-59.46
688135,利扬芯片,2022-10-29 00:00:00,25661504.11,336862194.46,321108322.8,207518529.95,9203857.53,48394496.31,4098398.34,25144681.31,25142033.24,24.1736973263,-66.89
688185,康希诺,2022-10-29 00:00:00,-474411000,707395000,942202000,241686000,149135000,211608000,-214189000,-645593000,-646853000,-77.0756130956,-135.57
603177,德创环保,2022-10-29 00:00:00,18714990.51,544673281.28,526714662.51,414247801.64,15819451.5,55053981.05,15113416.68,16821152.69,16216199.01,13.9442259285,238.913404385276
605155,西大门,2022-10-29 00:00:00,65442437.88,366154966.46,296279385.74,245837665.06,29540614.67,22520441.31,-18929007.95,73801783.86,73426066.46,9.1027706448,-9.13
603983,丸美股份,2022-10-29 00:00:00,120009920.6,1143697197.6,1026162475.11,366252149.41,534680447.28,79142686.04,-8148815.98,147875634.58,147254576.48,0.5261555522,-15.49
603899,晨光股份,2022-10-29 00:00:00,935284571.15,13729593493.63,12650523510.77,10894099141.01,1030804401.15,572285712,-35187585.88,1180264611.91,1223496394.48,12.9857339042,-16.28
603355,莱克电气,2022-10-29 00:00:00,820484563.08,6737863945.99,5788914537.75,5296932041.09,281977595.32,192098841.67,-377588318.47,893822739.84,907850538.97,17.3613274842,71.73
601828,美凯龙,2022-10-29 00:00:00,1317956964.82,10483872179.16,8307661240.3,4174858231.79,1041228597.41,975732589.76,1771406018.09,2274452644.1,2280629367.05,-7.6656129175,-36.17
688066,航天宏图,2022-10-29 00:00:00,83068845.22,1392482363.8,1272493732.07,701487390.15,171671953.31,176266010.97,24316288.94,90920807.12,87543999.63,71.6110491487,47.76
688010,福光股份,2022-10-29 00:00:00,19459877.89,526507750.48,520648833.28,395950476.53,8148133.17,66196209.13,4867987.59,20612727.19,19903873.25,9.0561704553,-39.17
688363,华熙生物,2022-10-29 00:00:00,677439997.33,4320373169.13,3570871461.38,983815460.68,2029635160.93,272716040.45,-43378588.56,822533907.78,819385175.64,43.4275786538,21.99
688329,艾隆科技,2022-10-29 00:00:00,60806711.97,302015219.68,242920699.27,136692527.06,42417136.87,27427955.78,2227945.3,69812550.98,69302085.45,45.6388796332,53.33
002489,浙江永强,2022-10-29 00:00:00,144187260.19,5546226181.33,5522469767.9,4816561467.61,436720445.36,233000453.85,-136671130.8,137754645.61,127618506.26,9.1758218553,-58.25
002315,焦点科技,2022-10-29 00:00:00,238717918.52,1112144949.44,872144705.83,236485215.61,410446787.81,100342818.61,-25330430.88,258471221.47,257248658.49,2.2349908447,23.93
603836,海程邦达,2022-10-29 00:00:00,249419637.69,10344488056.53,9910105597.68,9627530963.82,170090893.87,192290329.65,-85273540.75,465540651.86,492424714.96,23.3517257409,-30.9
601155,新城控股,2022-10-29 00:00:00,3349281377,61754056011,57580659666,48607254145,2334093290,3468399553,1208615973,5013831037,5141849695,-43.4083752813,-43.08
300644,南京聚隆,2022-10-29 00:00:00,28780304.86,1220717254.37,1196768123.13,1076922412.24,18974248.99,48018337.13,5861823.1,28883036.32,28785026.74,6.502418668,-7.05
601200,上海环境,2022-10-29 00:00:00,454182141.51,4055788900.24,3448730285.64,2776649508.83,4893543.42,267665168.69,301090278.59,668355796.68,675554148.5,-23.7383735262,-27.55
603595,东尼电子,2022-10-29 00:00:00,106453567.46,1431545312.06,1330398407.33,1151431555.91,2376102.98,68697503.73,19449857.33,119122052.66,119098281.83,55.8985284638,289.03
601696,中银证券,2022-10-29 00:00:00,766218706.22,2255289788.63,1368947298.39,None,None,1359471483.66,None,886342490.24,886045644.92,-14.2559140192,-18.76
688558,国盛智科,2022-10-29 00:00:00,150156468.85,880815809.48,742537802.44,644272958.89,36423148.57,27668089.88,-6984577.79,167803256.96,167537360.94,4.1933774181,-1.33
300661,圣邦股份,2022-10-29 00:00:00,750765454.87,2412341397.62,1563787430.01,963421601.21,123599595.85,62039217.51,-40299665.38,844329020.34,844173681.36,57.1223577199,66.4
601218,吉鑫科技,2022-10-29 00:00:00,95951280.85,1253088174.56,1151832088.54,1034530004.18,8932604.01,39546223.4,17265614.09,101292515.29,104529332.72,-6.5150020803,-27.39
603486,科沃斯,2022-10-29 00:00:00,1122210602.94,10124584424.54,8895953765.31,5088510119.76,2850960742.47,483357206.26,-125788430.83,1217876832.52,1225251224.91,22.8073717143,-15.65
601609,金田股份,2022-10-29 00:00:00,401424618.59,76344241370.45,76045812548.91,74814332441.62,236980252.04,402124460.47,195602509.07,502459722.09,507799918.25,30.323859933,-25.94
600048,保利发展,2022-10-29 00:00:00,13093991405.76,156437498506.83,134564604185.68,118093194240.59,3737301991.9,3047985576.28,3029383826.71,24346814832.4,24491867937.65,12.9746685504,-3.61
600956,新天绿能,2022-10-29 00:00:00,1666570813.86,13047346877.55,10899264560.43,9485763564.16,2927366.49,421743323,887454333.28,2430211243.15,2437937077.14,20.3193378878,0.55
002607,中公教育,2022-10-29 00:00:00,-822691656.02,3893882283.64,4889172465.44,2420963306.46,1074477624.74,687206762.68,201860046.51,-965131889.58,-969918141.62,-38.2040576779,7.66
603733,仙鹤股份,2022-10-29 00:00:00,566974121.59,5509896152.52,5088606603.47,4817880832.26,16524671.79,92359612.74,51378563.31,662669728.61,661689046.49,26.3152490381,-37.22
600651,飞乐音响,2022-10-29 00:00:00,314087192.35,2742481836.65,2874616875.54,2130068618.06,223622803.89,257217683.23,123677954.99,369218470.18,343381036.96,-18.5144529657,299.4486249325
603773,沃格光电,2022-10-29 00:00:00,-34535496.79,1071967058.4,1078511097.26,843215095.59,67239451.72,94957038.1,1292164.08,-3463212.78,-4760832.1,58.0741429047,-415.092302668453
603101,汇嘉时代,2022-10-29 00:00:00,35202953.74,1619354861.81,1568398352.25,1025897112.64,295799965.32,135728569.95,55152042.43,52173530.66,51495606.2,-6.2912931423,-47.65
688076,诺泰生物,2022-10-29 00:00:00,53194884.88,382238680.01,365707521.23,176725123.47,26809859.12,113228114.46,-5745660.77,43582109.74,42383975.98,-15.0348779737,-27.41
600077,*ST宋都,2022-10-29 00:00:00,-146564717.28,6813436139.23,6468045318.7,5915306592.32,133298990.92,153935829.22,202345288.7,297142425.8,182940846.38,44.8298365941,-340.84
002865,钧达股份,2022-10-29 00:00:00,410371115.8,7428282834.65,7057665495.86,6630556764.06,14180203.03,101366229.15,92694344.82,571760281.39,570823093.58,795.7475507321,611.15
603326,我乐家居,2022-10-29 00:00:00,93858037.63,1172434495.51,1076376892.46,653836468.02,283466882.66,78580303.16,4639007.65,115442086.21,115049643.27,-5.5903888931,-7.89
601198,东兴证券,2022-10-29 00:00:00,547100169.71,2803410242.44,2161542229.32,None,None,1673387801,None,641868013.12,647458898.63,-26.7058969996,-53.65
002495,佳隆股份,2022-10-29 00:00:00,-1849671.35,168107497.77,168878206.33,123821661.04,3083776.9,30820809.11,-2254126.7,-898010.61,-896832.62,-20.1420162877,-109.91
603869,新智认知,2022-10-29 00:00:00,33048222.98,753610308.39,732982957.33,555268375.63,44347938.92,71823139.28,-19132685.11,26415573.5,29650239.35,71.0933679403,1040.14
601777,力帆科技,2022-10-29 00:00:00,152286432.02,5308662412.98,5377127346.75,4807659551.44,211334943.37,267208030.52,-28463731.91,188793668.86,174835393.06,107.4194554449,206.81
603236,移远通信,2022-10-29 00:00:00,435517681.54,10136240870.1,9758319188.78,8190779292.89,338622082.39,212641378.2,63517743,429559337.32,431004307.35,35.5816579813,83.83
601518,吉林高速,2022-10-29 00:00:00,318243708.13,830557175.28,402856540.16,316043269.75,272379.64,46346806.86,33516093.46,428746086.87,431881906.19,2.6867138916,20.5
603313,梦百合,2022-10-29 00:00:00,98751538.57,6067937202.85,5900213818.44,4269053797.85,1004236023.72,449089995.94,67250823.22,150864532.99,141171169.09,-0.696024812,154.83
002078,太阳纸业,2022-10-29 00:00:00,2268012064.27,29640475532.92,27181310951.08,24947988168.81,111040043.63,763442702.23,611996415.44,2451972542.95,2486510837.1,24.9871482225,-18.07
605555,德昌股份,2022-10-29 00:00:00,262897011.39,1533925260.25,1258081867.8,1266401069.44,5806689.18,77439095.06,-164758017.16,296476369.56,297544954.65,-31.0735178202,19.71
603863,松炀资源,2022-10-29 00:00:00,-124288792.4,711380014.07,873483729.43,788534491.75,3848060.69,37286517.67,13064418.73,-151840237.29,-150861195.07,78.5868008695,-974.5
002506,协鑫集成,2022-10-29 00:00:00,-101201945.13,4767030122.48,5113895846.32,4465616965.38,71764706.73,322718563.9,155000964.12,-60984713.41,-67338297.32,50.0655061706,73.69
603059,倍加洁,2022-10-29 00:00:00,43082700.44,755863748.47,728821216.91,586132472.46,85619647.89,29380057.83,-5659503.44,49437806.35,49639762.74,4.0327539861,6.52
600056,中国医药,2022-10-29 00:00:00,766713701.46,26917230015.7,25790655532.92,23475501524.21,1377633893.87,680868176.92,121664664.39,1228750439.01,1235256040,0.707785794,-8.25
600331,宏达股份,2022-10-29 00:00:00,95751688.37,2015551263.38,1967583416.31,1778174749.96,13372099.26,112844948.5,52334706.21,90855506.16,95878757.24,-4.5419486503,-67.37
000888,峨眉山A,2022-10-29 00:00:00,-79838573.44,356397963.83,474774402.78,328965949.05,28672054.91,105686586.43,6620997.87,-112009418.93,-112073763.59,-29.6040798728,-276.22
600568,ST中珠,2022-10-29 00:00:00,-45427059.14,379630267.51,414036446.46,269222127.3,22384420.41,108425948.38,-4158111.23,-28291410.08,-28366161.68,-4.8658208106,28.45
002019,亿帆医药,2022-10-29 00:00:00,203256070.64,2728866329.74,2583267398.43,1331405844.19,753189141.02,320651608.03,24064697.66,186749530.89,199195876.77,-19.6806889545,-30.1
688789,宏华数科,2022-10-29 00:00:00,186419576.88,697163142.73,476406083.93,375064666.53,42104653.35,50055145.19,-35109822.84,219980370.88,221397150.82,-0.8232334946,14.32
603709,中源家居,2022-10-29 00:00:00,-4576177.88,534838859.43,541386104.46,438675346.5,75876203.29,26491438.1,-22395952.87,-3726698.8,-3614078.46,-28.2252653484,-148.33
600113,浙江东日,2022-10-29 00:00:00,119148515.95,738841687.03,541449154.31,402307879.73,27774808.95,40609102.53,-2347589.67,198774133.63,199081479.04,61.6049057302,16.65
688176,亚虹医药,2022-10-29 00:00:00,-162817537.02,16945.56,209882276.86,5666.64,10077855.05,50728180.37,-22844430.46,-163964189.51,-161678267.61,None,5.063816387819
600449,宁夏建材,2022-10-29 00:00:00,598062333.06,6470345016.28,5777687784.59,5474055738.23,33455739.93,172656564.03,-4908147.39,760530101.75,761945686.75,56.0728276379,-13.55
600501,航天晨光,2022-10-29 00:00:00,43868765.6,2560192033.11,2524501083.76,2174983818.47,76857469.79,116866450.52,19218874.49,55820098.21,56569271.75,-9.8372376613,6.63
600352,浙江龙盛,2022-10-29 00:00:00,1725211488.67,13422256125.18,11164495770.16,9389506963.07,502704930.3,570221214.87,100844530.09,2358469568.47,2410965188.85,6.8124397167,-42.61
600252,中恒集团,2022-10-29 00:00:00,145799800.23,1890164817.86,1837488607.97,631915741.07,875701336.14,245700935.36,-48262408.76,121306721.65,135884567.83,-29.1681282725,-72.01
